 Year ; Month ; Day ; FECHA completa ;Valor Neto; Margen ; Mar% ; Cantidad ; Costo Promedio ; Fecha con dia semana ; Semana del año ; DIA de la semana ; index 
2018;Agosto;17;17/Agosto/2018;37944128.00;$ 16,466,191.13;43.40%;24,288.00;$ 21,477,936.87;viernes, 17 de agosto de 2018;33;viernes;1091
2018;Agosto;18;18/Agosto/2018;3240470.00;$ 1,702,252.31;52.53%;6,894.00;$ 1,538,217.69;sábado, 18 de agosto de 2018;33;sábado;1092
2018;Agosto;20;20/Agosto/2018;31770486.00;$ 11,445,652.96;36.03%;31,963.00;$ 20,324,833.04;lunes, 20 de agosto de 2018;34;lunes;1093
2018;Agosto;21;21/Agosto/2018;53715336.00;$ 20,406,034.40;37.99%;52,606.36;$ 33,309,301.60;martes, 21 de agosto de 2018;34;martes;1094
2018;Agosto;22;22/Agosto/2018;28163957.17;$ 10,847,983.08;38.52%;28,453.00;$ 17,315,974.09;miércoles, 22 de agosto de 2018;34;miércoles;1095
2018;Agosto;23;23/Agosto/2018;41448789.18;$ 15,285,849.74;36.88%;22,426.00;$ 26,162,939.44;jueves, 23 de agosto de 2018;34;jueves;1096
2018;Agosto;24;24/Agosto/2018;37305186.17;$ 13,609,231.05;36.48%;41,129.00;$ 23,695,955.12;viernes, 24 de agosto de 2018;34;viernes;1097
2018;Agosto;25;25/Agosto/2018;6695724.00;$ 2,510,837.15;37.50%;1,928.00;$ 4,184,886.85;sábado, 25 de agosto de 2018;34;sábado;1098
2018;Agosto;27;27/Agosto/2018;43053183.56;$ 16,901,873.54;39.26%;38,762.00;$ 26,151,310.02;lunes, 27 de agosto de 2018;35;lunes;1099
2018;Agosto;28;28/Agosto/2018;51299885.00;$ 19,070,974.91;37.18%;47,319.00;$ 32,228,910.09;martes, 28 de agosto de 2018;35;martes;1100
2018;Agosto;29;29/Agosto/2018;49220086.00;$ 16,491,430.86;33.51%;38,770.19;$ 32,728,655.14;miércoles, 29 de agosto de 2018;35;miércoles;1101
2018;Agosto;30;30/Agosto/2018;39262788.00;$ 16,173,571.17;41.19%;40,982.00;$ 23,089,216.83;jueves, 30 de agosto de 2018;35;jueves;1102
2018;Agosto;31;31/Agosto/2018;85693053.00;$ 29,909,611.14;34.90%;68,150.00;$ 55,783,441.86;viernes, 31 de agosto de 2018;35;viernes;1103
2018;Septiembre;3;3/Septiembre/2018;24381189.00;$ 10,708,821.64;43.92%;25,658.00;$ 13,672,367.36;lunes, 3 de septiembre de 2018;36;lunes;1104
2018;Septiembre;4;4/Septiembre/2018;41346564.03;$ 16,351,757.49;39.55%;34,944.00;$ 24,994,806.54;martes, 4 de septiembre de 2018;36;martes;1105
2018;Septiembre;5;5/Septiembre/2018;47776165.50;$ 17,896,525.06;37.46%;35,454.00;$ 29,879,640.44;miércoles, 5 de septiembre de 2018;36;miércoles;1106
2018;Septiembre;6;6/Septiembre/2018;31827160.00;$ 12,323,418.94;38.72%;41,788.00;$ 19,503,741.06;jueves, 6 de septiembre de 2018;36;jueves;1107
2018;Septiembre;7;7/Septiembre/2018;39381340.00;$ 14,956,430.83;37.98%;30,742.77;$ 24,424,909.17;viernes, 7 de septiembre de 2018;36;viernes;1108
2018;Septiembre;8;8/Septiembre/2018;2011375.00;$ 880,723.89;43.79%;4,002.00;$ 1,130,651.11;sábado, 8 de septiembre de 2018;36;sábado;1109
2018;Septiembre;10;10/Septiembre/2018;45235209.00;$ 18,945,860.48;41.88%;51,503.00;$ 26,289,348.52;lunes, 10 de septiembre de 2018;37;lunes;1110
2018;Septiembre;11;11/Septiembre/2018;51564943.30;$ 20,128,991.89;39.04%;47,433.00;$ 31,435,951.41;martes, 11 de septiembre de 2018;37;martes;1111
2018;Septiembre;12;12/Septiembre/2018;64658000.00;$ 23,170,987.25;35.84%;87,989.00;$ 41,487,012.75;miércoles, 12 de septiembre de 2018;37;miércoles;1112
2018;Septiembre;13;13/Septiembre/2018;27514072.00;$ 11,423,534.19;41.52%;32,030.00;$ 16,090,537.82;jueves, 13 de septiembre de 2018;37;jueves;1113
2018;Septiembre;14;14/Septiembre/2018;25140525.00;$ 11,133,194.77;44.28%;24,394.00;$ 14,007,330.23;viernes, 14 de septiembre de 2018;37;viernes;1114
2018;Septiembre;20;20/Septiembre/2018;41368928.00;$ 18,238,225.47;44.09%;38,059.00;$ 23,130,702.53;jueves, 20 de septiembre de 2018;38;jueves;1115
2018;Septiembre;21;21/Septiembre/2018;25253197.00;$ 8,854,824.32;35.06%;23,967.07;$ 16,398,372.68;viernes, 21 de septiembre de 2018;38;viernes;1116
2018;Septiembre;22;22/Septiembre/2018;1424980.00;$ 659,428.64;46.28%;222.00;$ 765,551.36;sábado, 22 de septiembre de 2018;38;sábado;1117
2018;Septiembre;24;24/Septiembre/2018;26605957.00;$ 10,056,982.83;37.80%;22,097.00;$ 16,548,974.17;lunes, 24 de septiembre de 2018;39;lunes;1118
2018;Septiembre;25;25/Septiembre/2018;51242203.00;$ 16,583,400.80;32.36%;42,898.00;$ 34,658,802.20;martes, 25 de septiembre de 2018;39;martes;1119
2018;Septiembre;26;26/Septiembre/2018;34407687.04;$ 12,900,073.84;37.49%;29,982.00;$ 21,507,613.20;miércoles, 26 de septiembre de 2018;39;miércoles;1120
2018;Septiembre;27;27/Septiembre/2018;49862732.00;$ 19,540,652.61;39.19%;35,074.00;$ 30,322,079.39;jueves, 27 de septiembre de 2018;39;jueves;1121
2018;Septiembre;28;28/Septiembre/2018;83962140.00;$ 31,858,807.89;37.94%;87,729.00;$ 52,103,332.11;viernes, 28 de septiembre de 2018;39;viernes;1122
2018;Septiembre;29;29/Septiembre/2018;707013.00;$ 265,737.47;37.59%;2,101.00;$ 441,275.53;sábado, 29 de septiembre de 2018;39;sábado;1123
2018;Octubre;1;1/Octubre/2018;16376958.00;$ 6,992,908.55;42.70%;14,633.00;$ 9,384,049.45;lunes, 1 de octubre de 2018;40;lunes;1124
2018;Octubre;2;2/Octubre/2018;54308440.00;$ 24,667,943.80;45.42%;97,273.00;$ 29,640,496.20;martes, 2 de octubre de 2018;40;martes;1125
2018;Octubre;3;3/Octubre/2018;37871930.00;$ 15,059,311.41;39.76%;36,502.00;$ 22,812,618.59;miércoles, 3 de octubre de 2018;40;miércoles;1126
2018;Octubre;4;4/Octubre/2018;40139015.00;$ 16,271,589.62;40.54%;28,842.00;$ 23,867,425.38;jueves, 4 de octubre de 2018;40;jueves;1127
2018;Octubre;5;5/Octubre/2018;51865723.00;$ 18,785,153.08;36.22%;29,096.00;$ 33,080,569.92;viernes, 5 de octubre de 2018;40;viernes;1128
2018;Octubre;6;6/Octubre/2018;9150085.00;$ 3,827,079.56;41.83%;3,740.00;$ 5,323,005.44;sábado, 6 de octubre de 2018;40;sábado;1129
2018;Octubre;8;8/Octubre/2018;37963692.00;$ 15,454,715.71;40.71%;35,648.00;$ 22,508,976.29;lunes, 8 de octubre de 2018;41;lunes;1130
2018;Octubre;9;9/Octubre/2018;50592991.00;$ 17,974,351.08;35.53%;35,247.00;$ 32,618,639.92;martes, 9 de octubre de 2018;41;martes;1131
2018;Octubre;10;10/Octubre/2018;36782303.00;$ 13,866,114.00;37.70%;43,885.19;$ 22,916,189.00;miércoles, 10 de octubre de 2018;41;miércoles;1132
2018;Octubre;11;11/Octubre/2018;41477370.00;$ 17,898,680.69;43.15%;43,259.00;$ 23,578,689.31;jueves, 11 de octubre de 2018;41;jueves;1133
2018;Octubre;12;12/Octubre/2018;40029024.00;$ 15,867,309.95;39.64%;28,126.00;$ 24,161,714.05;viernes, 12 de octubre de 2018;41;viernes;1134
2018;Octubre;13;13/Octubre/2018;4866218.00;$ 1,690,739.60;34.74%;4,463.00;$ 3,175,478.40;sábado, 13 de octubre de 2018;41;sábado;1135
2018;Octubre;16;16/Octubre/2018;38554662.00;$ 16,114,488.08;41.80%;31,134.00;$ 22,440,173.92;martes, 16 de octubre de 2018;42;martes;1136
2018;Octubre;17;17/Octubre/2018;37075501.00;$ 15,345,959.59;41.39%;25,804.00;$ 21,729,541.41;miércoles, 17 de octubre de 2018;42;miércoles;1137
2018;Octubre;18;18/Octubre/2018;45535661.00;$ 17,278,099.54;37.94%;58,172.38;$ 28,257,561.46;jueves, 18 de octubre de 2018;42;jueves;1138
2018;Octubre;19;19/Octubre/2018;67199517.82;$ 22,367,052.02;33.28%;38,948.38;$ 44,832,465.80;viernes, 19 de octubre de 2018;42;viernes;1139
2018;Octubre;20;20/Octubre/2018;2807542.00;$ 1,177,071.65;41.93%;1,189.00;$ 1,630,470.35;sábado, 20 de octubre de 2018;42;sábado;1140
2018;Octubre;22;22/Octubre/2018;34960206.00;$ 14,283,942.06;40.86%;26,266.00;$ 20,676,263.94;lunes, 22 de octubre de 2018;43;lunes;1141
2018;Octubre;23;23/Octubre/2018;37348302.98;$ 15,497,289.43;41.49%;40,379.00;$ 21,851,013.55;martes, 23 de octubre de 2018;43;martes;1142
2018;Octubre;24;24/Octubre/2018;49690269.00;$ 19,363,498.80;38.97%;49,520.00;$ 30,326,770.20;miércoles, 24 de octubre de 2018;43;miércoles;1143
2018;Octubre;25;25/Octubre/2018;48344607.00;$ 19,061,335.87;39.43%;36,846.00;$ 29,283,271.13;jueves, 25 de octubre de 2018;43;jueves;1144
2018;Octubre;26;26/Octubre/2018;44578822.00;$ 17,809,872.87;39.95%;33,869.00;$ 26,768,949.14;viernes, 26 de octubre de 2018;43;viernes;1145
2018;Octubre;27;27/Octubre/2018;3665279.00;$ 1,537,837.64;41.96%;4,180.00;$ 2,127,441.36;sábado, 27 de octubre de 2018;43;sábado;1146
2018;Octubre;29;29/Octubre/2018;46145297.00;$ 17,616,005.99;38.18%;39,457.00;$ 28,529,291.01;lunes, 29 de octubre de 2018;44;lunes;1147
2018;Octubre;30;30/Octubre/2018;63936152.00;$ 26,800,005.60;41.92%;54,383.00;$ 37,136,146.40;martes, 30 de octubre de 2018;44;martes;1148
2018;Octubre;31;31/Octubre/2018;117339512.00;$ 36,139,450.49;30.80%;77,896.03;$ 81,200,061.51;miércoles, 31 de octubre de 2018;44;miércoles;1149
2018;Noviembre;1;1/Noviembre/2018;119400.00;$ 88,448.46;74.08%;600.00;$ 30,951.54;jueves, 1 de noviembre de 2018;44;jueves;1150
2018;Noviembre;5;5/Noviembre/2018;19958625.00;$ 9,253,451.61;46.36%;17,338.00;$ 10,705,173.39;lunes, 5 de noviembre de 2018;45;lunes;1151
2018;Noviembre;6;6/Noviembre/2018;41133675.00;$ 18,547,382.55;45.09%;40,124.00;$ 22,586,292.45;martes, 6 de noviembre de 2018;45;martes;1152
2018;Noviembre;7;7/Noviembre/2018;39846540.00;$ 18,213,752.76;45.71%;32,441.00;$ 21,632,787.24;miércoles, 7 de noviembre de 2018;45;miércoles;1153
2018;Noviembre;8;8/Noviembre/2018;43155991.53;$ 19,480,220.48;45.14%;38,897.00;$ 23,675,771.05;jueves, 8 de noviembre de 2018;45;jueves;1154
2018;Noviembre;9;9/Noviembre/2018;52572804.00;$ 23,519,783.30;44.74%;50,826.00;$ 29,053,020.70;viernes, 9 de noviembre de 2018;45;viernes;1155
2018;Noviembre;10;10/Noviembre/2018;4633238.00;$ 1,751,722.33;37.81%;2,327.00;$ 2,881,515.67;sábado, 10 de noviembre de 2018;45;sábado;1156
2018;Noviembre;12;12/Noviembre/2018;29803056.00;$ 15,260,938.71;51.21%;22,532.00;$ 14,542,117.29;lunes, 12 de noviembre de 2018;46;lunes;1157
2018;Noviembre;13;13/Noviembre/2018;55397821.29;$ 25,516,902.57;46.06%;45,663.00;$ 29,880,918.72;martes, 13 de noviembre de 2018;46;martes;1158
2018;Noviembre;14;14/Noviembre/2018;53565881.00;$ 23,055,295.39;43.04%;39,637.00;$ 30,510,585.61;miércoles, 14 de noviembre de 2018;46;miércoles;1159
2018;Noviembre;15;15/Noviembre/2018;35146774.00;$ 15,805,838.57;44.97%;22,941.00;$ 19,340,935.43;jueves, 15 de noviembre de 2018;46;jueves;1160
2018;Noviembre;16;16/Noviembre/2018;44841397.00;$ 19,514,879.67;43.52%;32,030.00;$ 25,326,517.33;viernes, 16 de noviembre de 2018;46;viernes;1161
2018;Noviembre;17;17/Noviembre/2018;6257115.00;$ 2,745,805.72;43.88%;10,620.00;$ 3,511,309.28;sábado, 17 de noviembre de 2018;46;sábado;1162
2018;Noviembre;19;19/Noviembre/2018;30274879.00;$ 13,093,427.31;43.25%;21,839.80;$ 17,181,451.69;lunes, 19 de noviembre de 2018;47;lunes;1163
2018;Noviembre;20;20/Noviembre/2018;51088803.00;$ 23,106,060.93;45.23%;32,797.00;$ 27,982,742.08;martes, 20 de noviembre de 2018;47;martes;1164
2018;Noviembre;21;21/Noviembre/2018;55959951.02;$ 24,459,130.49;43.71%;41,581.00;$ 31,500,820.53;miércoles, 21 de noviembre de 2018;47;miércoles;1165
2018;Noviembre;22;22/Noviembre/2018;44408036.00;$ 19,886,703.55;44.78%;32,445.00;$ 24,521,332.45;jueves, 22 de noviembre de 2018;47;jueves;1166
2018;Noviembre;23;23/Noviembre/2018;78254589.00;$ 35,873,847.11;45.84%;37,548.00;$ 42,380,741.89;viernes, 23 de noviembre de 2018;47;viernes;1167
2018;Noviembre;24;24/Noviembre/2018;2803572.00;$ 1,170,888.07;41.76%;3,658.00;$ 1,632,683.93;sábado, 24 de noviembre de 2018;47;sábado;1168
2018;Noviembre;26;26/Noviembre/2018;51022407.00;$ 22,567,906.66;44.23%;35,286.00;$ 28,454,500.34;lunes, 26 de noviembre de 2018;48;lunes;1169
2018;Noviembre;27;27/Noviembre/2018;38448220.80;$ 17,084,154.35;44.43%;34,700.07;$ 21,364,066.45;martes, 27 de noviembre de 2018;48;martes;1170
2018;Noviembre;28;28/Noviembre/2018;67109100.00;$ 30,374,203.28;45.26%;56,946.00;$ 36,734,896.72;miércoles, 28 de noviembre de 2018;48;miércoles;1171
2018;Noviembre;29;29/Noviembre/2018;43294266.00;$ 20,064,318.81;46.34%;26,451.96;$ 23,229,947.19;jueves, 29 de noviembre de 2018;48;jueves;1172
2018;Noviembre;30;30/Noviembre/2018;133543105.98;$ 49,907,924.49;37.37%;112,080.68;$ 83,635,181.49;viernes, 30 de noviembre de 2018;48;viernes;1173
2018;Diciembre;1;1/Diciembre/2018;27588.00;$ 15,166.84;54.98%;12.00;$ 12,421.16;sábado, 1 de diciembre de 2018;48;sábado;1174
2018;Diciembre;3;3/Diciembre/2018;25106935.00;$ 11,843,156.96;47.17%;34,837.00;$ 13,263,778.04;lunes, 3 de diciembre de 2018;49;lunes;1175
2018;Diciembre;4;4/Diciembre/2018;36927744.00;$ 16,959,816.36;45.93%;27,209.00;$ 19,967,927.64;martes, 4 de diciembre de 2018;49;martes;1176
2018;Diciembre;5;5/Diciembre/2018;50503600.00;$ 20,721,321.08;41.03%;52,661.00;$ 29,782,278.92;miércoles, 5 de diciembre de 2018;49;miércoles;1177
2018;Diciembre;6;6/Diciembre/2018;46399663.00;$ 21,296,639.30;45.90%;36,538.00;$ 25,103,023.70;jueves, 6 de diciembre de 2018;49;jueves;1178
2018;Diciembre;7;7/Diciembre/2018;40796864.00;$ 18,303,844.78;44.87%;44,703.00;$ 22,493,019.22;viernes, 7 de diciembre de 2018;49;viernes;1179
2018;Diciembre;8;8/Diciembre/2018;3866441.00;$ 1,819,261.88;47.05%;970.00;$ 2,047,179.12;sábado, 8 de diciembre de 2018;49;sábado;1180
2018;Diciembre;10;10/Diciembre/2018;31843012.04;$ 14,904,538.26;46.81%;27,242.00;$ 16,938,473.78;lunes, 10 de diciembre de 2018;50;lunes;1181
2018;Diciembre;11;11/Diciembre/2018;58929179.00;$ 26,245,694.27;44.54%;39,861.00;$ 32,683,484.73;martes, 11 de diciembre de 2018;50;martes;1182
2018;Diciembre;12;12/Diciembre/2018;49558528.00;$ 22,686,711.36;45.78%;56,777.00;$ 26,871,816.64;miércoles, 12 de diciembre de 2018;50;miércoles;1183
2018;Diciembre;13;13/Diciembre/2018;57105781.00;$ 24,527,866.71;42.95%;57,218.00;$ 32,577,914.29;jueves, 13 de diciembre de 2018;50;jueves;1184
2018;Diciembre;14;14/Diciembre/2018;38378568.00;$ 17,717,054.31;46.16%;25,087.00;$ 20,661,513.69;viernes, 14 de diciembre de 2018;50;viernes;1185
2018;Diciembre;15;15/Diciembre/2018;7809616.00;$ 2,406,200.48;30.81%;2,552.00;$ 5,403,415.52;sábado, 15 de diciembre de 2018;50;sábado;1186
2018;Diciembre;17;17/Diciembre/2018;41464035.45;$ 18,973,966.12;45.76%;29,962.00;$ 22,490,069.33;lunes, 17 de diciembre de 2018;51;lunes;1187
2018;Diciembre;18;18/Diciembre/2018;43330487.00;$ 19,947,037.29;46.03%;38,688.00;$ 23,383,449.71;martes, 18 de diciembre de 2018;51;martes;1188
2018;Diciembre;19;19/Diciembre/2018;65831152.00;$ 26,952,100.38;40.94%;60,138.00;$ 38,879,051.62;miércoles, 19 de diciembre de 2018;51;miércoles;1189
2018;Diciembre;20;20/Diciembre/2018;41603696.58;$ 17,204,209.04;41.35%;30,376.00;$ 24,399,487.54;jueves, 20 de diciembre de 2018;51;jueves;1190
2018;Diciembre;21;21/Diciembre/2018;37530020.41;$ 16,852,256.70;44.90%;42,344.00;$ 20,677,763.71;viernes, 21 de diciembre de 2018;51;viernes;1191
2018;Diciembre;22;22/Diciembre/2018;3506383.00;$ 1,375,752.62;39.24%;2,518.00;$ 2,130,630.38;sábado, 22 de diciembre de 2018;51;sábado;1192
2018;Diciembre;24;24/Diciembre/2018;19548765.96;$ 9,354,631.09;47.85%;12,616.00;$ 10,194,134.87;lunes, 24 de diciembre de 2018;52;lunes;1193
2018;Diciembre;26;26/Diciembre/2018;27078433.00;$ 11,963,932.92;44.18%;22,952.00;$ 15,114,500.08;miércoles, 26 de diciembre de 2018;52;miércoles;1194
2018;Diciembre;27;27/Diciembre/2018;57761668.00;$ 26,061,909.20;45.12%;67,080.00;$ 31,699,758.80;jueves, 27 de diciembre de 2018;52;jueves;1195
2018;Diciembre;28;28/Diciembre/2018;59185521.29;$ 24,079,332.24;40.68%;35,681.00;$ 35,106,189.05;viernes, 28 de diciembre de 2018;52;viernes;1196
2018;Diciembre;29;29/Diciembre/2018;2506310.00;$ 1,077,231.70;42.98%;2,967.00;$ 1,429,078.30;sábado, 29 de diciembre de 2018;52;sábado;1197
2018;Diciembre;31;31/Diciembre/2018;50794663.00;$ 17,226,963.10;33.91%;34,544.00;$ 33,567,699.90;lunes, 31 de diciembre de 2018;53;lunes;1198
2019;Enero;2;2/Enero/2019;16377958.00;$ 7,620,246.56;46.53%;15,061.00;$ 8,757,711.44;miércoles, 2 de enero de 2019;1;miércoles;1199
2019;Enero;3;3/Enero/2019;41051894.00;$ 18,574,746.09;45.25%;25,340.00;$ 22,477,147.91;jueves, 3 de enero de 2019;1;jueves;1200
2019;Enero;4;4/Enero/2019;27345387.00;$ 12,200,515.24;44.62%;23,008.00;$ 15,144,871.76;viernes, 4 de enero de 2019;1;viernes;1201
2019;Enero;5;5/Enero/2019;1695053.00;$ 757,477.33;44.69%;1,456.00;$ 937,575.67;sábado, 5 de enero de 2019;1;sábado;1202
2019;Enero;7;7/Enero/2019;28502195.00;$ 12,986,694.45;45.56%;25,196.00;$ 15,515,500.55;lunes, 7 de enero de 2019;2;lunes;1203
2019;Enero;8;8/Enero/2019;38660446.00;$ 17,089,737.01;44.20%;36,973.00;$ 21,570,708.99;martes, 8 de enero de 2019;2;martes;1204
2019;Enero;9;9/Enero/2019;39386253.50;$ 18,193,598.72;46.19%;48,766.00;$ 21,192,654.78;miércoles, 9 de enero de 2019;2;miércoles;1205
2019;Enero;10;10/Enero/2019;46701136.36;$ 21,570,443.31;46.19%;34,216.00;$ 25,130,693.05;jueves, 10 de enero de 2019;2;jueves;1206
2019;Enero;11;11/Enero/2019;57582886.00;$ 19,917,143.67;34.59%;36,379.00;$ 37,665,742.33;viernes, 11 de enero de 2019;2;viernes;1207
2019;Enero;12;12/Enero/2019;11172698.00;$ 4,850,326.91;43.41%;14,566.00;$ 6,322,371.09;sábado, 12 de enero de 2019;2;sábado;1208
2019;Enero;14;14/Enero/2019;41456464.00;$ 19,331,031.30;46.63%;29,973.00;$ 22,125,432.70;lunes, 14 de enero de 2019;3;lunes;1209
2019;Enero;15;15/Enero/2019;35001532.00;$ 15,378,195.41;43.94%;27,726.00;$ 19,623,336.59;martes, 15 de enero de 2019;3;martes;1210
2019;Enero;16;16/Enero/2019;51275814.00;$ 21,956,772.09;42.82%;49,058.00;$ 29,319,041.91;miércoles, 16 de enero de 2019;3;miércoles;1211
2019;Enero;17;17/Enero/2019;51059690.00;$ 28,754,005.91;56.31%;28,075.00;$ 22,305,684.09;jueves, 17 de enero de 2019;3;jueves;1212
2019;Enero;18;18/Enero/2019;52569505.00;$ 24,461,468.29;46.53%;40,642.00;$ 28,108,036.71;viernes, 18 de enero de 2019;3;viernes;1213
2019;Enero;19;19/Enero/2019;19696773.00;$ 9,189,252.69;46.65%;2,529.00;$ 10,507,520.31;sábado, 19 de enero de 2019;3;sábado;1214
2019;Enero;21;21/Enero/2019;24685859.00;$ 11,718,932.65;47.47%;18,100.00;$ 12,966,926.35;lunes, 21 de enero de 2019;4;lunes;1215
2019;Enero;22;22/Enero/2019;30425288.00;$ 6,061,592.46;19.92%;28,624.00;$ 24,363,695.54;martes, 22 de enero de 2019;4;martes;1216
2019;Enero;23;23/Enero/2019;41340788.52;$ 17,770,815.44;42.99%;35,215.00;$ 23,569,973.08;miércoles, 23 de enero de 2019;4;miércoles;1217
2019;Enero;24;24/Enero/2019;42770349.00;$ 17,481,866.55;40.87%;27,452.00;$ 25,288,482.45;jueves, 24 de enero de 2019;4;jueves;1218
2019;Enero;25;25/Enero/2019;27064590.00;$ 10,251,203.29;37.88%;31,087.00;$ 16,813,386.71;viernes, 25 de enero de 2019;4;viernes;1219
2019;Enero;26;26/Enero/2019;13422232.00;$ 5,649,530.82;42.09%;13,726.00;$ 7,772,701.18;sábado, 26 de enero de 2019;4;sábado;1220
2019;Enero;28;28/Enero/2019;63411969.00;$ 30,242,579.29;47.69%;40,018.00;$ 33,169,389.71;lunes, 28 de enero de 2019;5;lunes;1221
2019;Enero;29;29/Enero/2019;48302156.00;$ 22,797,737.03;47.20%;35,620.00;$ 25,504,418.97;martes, 29 de enero de 2019;5;martes;1222
2019;Enero;30;30/Enero/2019;60435458.00;$ 25,770,783.20;42.64%;44,851.00;$ 34,664,674.80;miércoles, 30 de enero de 2019;5;miércoles;1223
2019;Enero;31;31/Enero/2019;115046105.10;$ 42,658,254.09;37.08%;65,161.39;$ 72,387,851.01;jueves, 31 de enero de 2019;5;jueves;1224
2019;Febrero;1;1/Febrero/2019;19485155.51;$ 8,675,536.22;44.52%;15,121.00;$ 10,809,619.29;viernes, 1 de febrero de 2019;5;viernes;1225
2019;Febrero;2;2/Febrero/2019;3517650.00;$ 1,763,760.74;50.14%;3,858.00;$ 1,753,889.26;sábado, 2 de febrero de 2019;5;sábado;1226
2019;Febrero;4;4/Febrero/2019;20891616.00;$ 9,064,757.56;43.39%;13,965.00;$ 11,826,858.44;lunes, 4 de febrero de 2019;6;lunes;1227
2019;Febrero;5;5/Febrero/2019;29327862.00;$ 13,751,819.51;46.89%;23,975.00;$ 15,576,042.49;martes, 5 de febrero de 2019;6;martes;1228
2019;Febrero;6;6/Febrero/2019;59278953.00;$ 24,600,858.52;41.50%;42,829.00;$ 34,678,094.48;miércoles, 6 de febrero de 2019;6;miércoles;1229
2019;Febrero;7;7/Febrero/2019;36257884.00;$ 16,553,202.71;45.65%;22,981.00;$ 19,704,681.29;jueves, 7 de febrero de 2019;6;jueves;1230
2019;Febrero;8;8/Febrero/2019;31140525.00;$ 13,540,098.52;43.48%;27,899.00;$ 17,600,426.48;viernes, 8 de febrero de 2019;6;viernes;1231
2019;Febrero;9;9/Febrero/2019;2839062.00;$ 1,235,753.25;43.53%;1,007.00;$ 1,603,308.75;sábado, 9 de febrero de 2019;6;sábado;1232
2019;Febrero;11;11/Febrero/2019;31751261.00;$ 14,934,061.16;47.03%;24,202.00;$ 16,817,199.84;lunes, 11 de febrero de 2019;7;lunes;1233
2019;Febrero;12;12/Febrero/2019;51145535.00;$ 18,202,593.61;35.59%;31,603.00;$ 32,942,941.39;martes, 12 de febrero de 2019;7;martes;1234
2019;Febrero;13;13/Febrero/2019;56981818.00;$ 26,049,381.71;45.72%;61,614.00;$ 30,932,436.29;miércoles, 13 de febrero de 2019;7;miércoles;1235
2019;Febrero;14;14/Febrero/2019;53812386.42;$ 23,236,949.07;43.18%;38,460.79;$ 30,575,437.35;jueves, 14 de febrero de 2019;7;jueves;1236
2019;Febrero;15;15/Febrero/2019;34092755.00;$ 15,362,162.68;45.06%;23,701.00;$ 18,730,592.32;viernes, 15 de febrero de 2019;7;viernes;1237
2019;Febrero;16;16/Febrero/2019;785954.00;$ 322,518.64;41.04%;3,282.00;$ 463,435.36;sábado, 16 de febrero de 2019;7;sábado;1238
2019;Febrero;18;18/Febrero/2019;31518222.00;$ 14,557,640.98;46.19%;22,764.00;$ 16,960,581.02;lunes, 18 de febrero de 2019;8;lunes;1239
2019;Febrero;19;19/Febrero/2019;30455454.00;$ 16,132,876.33;52.97%;26,879.00;$ 14,322,577.67;martes, 19 de febrero de 2019;8;martes;1240
2019;Febrero;20;20/Febrero/2019;45052075.00;$ 19,891,863.42;44.15%;42,270.00;$ 25,160,211.59;miércoles, 20 de febrero de 2019;8;miércoles;1241
2019;Febrero;21;21/Febrero/2019;32509090.00;$ 14,351,036.72;44.14%;24,372.00;$ 18,158,053.28;jueves, 21 de febrero de 2019;8;jueves;1242
2019;Febrero;22;22/Febrero/2019;36389159.00;$ 14,046,233.83;38.60%;32,460.00;$ 22,342,925.17;viernes, 22 de febrero de 2019;8;viernes;1243
2019;Febrero;23;23/Febrero/2019;1239619.00;$ 553,126.29;44.62%;288.00;$ 686,492.71;sábado, 23 de febrero de 2019;8;sábado;1244
2019;Febrero;25;25/Febrero/2019;37670822.00;$ 16,366,453.31;43.45%;22,821.00;$ 21,304,368.69;lunes, 25 de febrero de 2019;9;lunes;1245
2019;Febrero;26;26/Febrero/2019;27511839.00;$ 12,134,533.60;44.11%;17,311.00;$ 15,377,305.40;martes, 26 de febrero de 2019;9;martes;1246
2019;Febrero;27;27/Febrero/2019;40758371.53;$ 16,522,393.29;40.54%;29,003.00;$ 24,235,978.24;miércoles, 27 de febrero de 2019;9;miércoles;1247
2019;Febrero;28;28/Febrero/2019;129104085.00;$ 39,554,354.30;30.64%;81,253.54;$ 89,549,730.70;jueves, 28 de febrero de 2019;9;jueves;1248
2019;Marzo;1;1/Marzo/2019;15916543.00;$ 6,691,511.70;42.04%;15,836.00;$ 9,225,031.30;viernes, 1 de marzo de 2019;9;viernes;1249
2019;Marzo;2;2/Marzo/2019;87956.00;$ 31,153.23;35.42%;44.00;$ 56,802.77;sábado, 2 de marzo de 2019;9;sábado;1250
2019;Marzo;4;4/Marzo/2019;22979598.65;$ 10,693,829.32;46.54%;18,363.00;$ 12,285,769.33;lunes, 4 de marzo de 2019;10;lunes;1251
2019;Marzo;5;5/Marzo/2019;26222584.00;$ 12,041,423.18;45.92%;25,872.00;$ 14,181,160.82;martes, 5 de marzo de 2019;10;martes;1252
2019;Marzo;6;6/Marzo/2019;43327282.00;$ 19,452,622.14;44.90%;45,043.00;$ 23,874,659.86;miércoles, 6 de marzo de 2019;10;miércoles;1253
2019;Marzo;7;7/Marzo/2019;26641966.00;$ 12,437,298.93;46.68%;22,022.00;$ 14,204,667.07;jueves, 7 de marzo de 2019;10;jueves;1254
